product_id,product_name,barcode,brand,image,description,url
35,"
	Bánh Dẻo Hạt Sen ( 0 Trứng) 150G",S5,Kinh Đô,,"Bánh Dẻo Này đây miếng bánh trắng ngần ~ cùng nhau chia sẻ vẹn toàn tình thân Nếu bánh nướng là cô chị sắc sảo, mặn mà, lộng lẫy, đa đoan, thì từng chiếc bánh dẻo Kinh Đô lại là một cô em ngây thơ, trong trắng, mà tha thiết đằm thắm với điệp điệp trùng trùng nét duyên thầm của mùa thu trinh bạch Từ loại bột nếp được vò , chịu đập tỉ mỉ kỹ càng cho hương thơm tản mạn mơ màng đi xuyên qua hết khẩu vị ta, đến hương hoa bưởi nhẩn nha đánh thức trong ta cả một vẻ đẹp xinh tươi của mùa thu Đất Việt, nếu Banh Trung Thu Kinh Do làm bạn mãn vị với sự đối lập giữa lớp vỏ giòn thơm và lớp nhân bùi dẻo thì vẫn cũng miếng nhân Đậu Xanh được kỳ công tinh chế ấy, trái trứng được nâng niu tỉ mỉ ấy, khi đi với lớp vỏ mềm mịn trắng trong lại yêu chiều vị giác ta một cách khác hẳn Mỗi chiếc bánh như bản giao hưởng mà mỗi nhạc cụ đều hòa điệu, bổ trợ cho nhau đưa lòng người thưởng thức đi dần lên cung bậc cao nhất của tinh hoa ẩm thực Việt Trong cái gió thu mơn man, sao bạn chưa cắt một miếng bánh dẻo Kinh Đô ra để cả nhà quay quần đầm ấm?",https://banhkinhdo.com.vn/san-pham/banh-deo-hat-sen-0-trung-150g/
36,"
	Bánh Dẻo Hạt Sen 0 Trứng 150G – 2025",55,Kinh Đô,,"Bánh Dẻo Này đây miếng bánh trắng ngần ~ cùng nhau chia sẻ vẹn toàn tình thân Nếu bánh nướng là cô chị sắc sảo, mặn mà, lộng lẫy, đa đoan, thì từng chiếc bánh dẻo Kinh Đô lại là một cô em ngây thơ, trong trắng, mà tha thiết đằm thắm với điệp điệp trùng trùng nét duyên thầm của mùa thu trinh bạch Từ loại bột nếp được vò , chịu đập tỉ mỉ kỹ càng cho hương thơm tản mạn mơ màng đi xuyên qua hết khẩu vị ta, đến hương hoa bưởi nhẩn nha đánh thức trong ta cả một vẻ đẹp xinh tươi của mùa thu Đất Việt, nếu Banh Trung Thu Kinh Do làm bạn mãn vị với sự đối lập giữa lớp vỏ giòn thơm và lớp nhân bùi dẻo thì vẫn cũng miếng nhân Đậu Xanh được kỳ công tinh chế ấy, trái trứng được nâng niu tỉ mỉ ấy, khi đi với lớp vỏ mềm mịn trắng trong lại yêu chiều vị giác ta một cách khác hẳn Mỗi chiếc bánh như bản giao hưởng mà mỗi nhạc cụ đều hòa điệu, bổ trợ cho nhau đưa lòng người thưởng thức đi dần lên cung bậc cao nhất của tinh hoa ẩm thực Việt Trong cái gió thu mơn man, sao bạn chưa cắt một miếng bánh dẻo Kinh Đô ra để cả nhà quay quần đầm ấm?",https://banhkinhdo.com.vn/san-pham/banh-deo-dau-xanh-1-2-trung-150g-2022/
37,"
	Bánh Dẻo Sầu Riêng ( 0 Trứng) 180G – 2022",,Kinh Đô,,"Bánh Dẻo Này đây miếng bánh trắng ngần ~ cùng nhau chia sẻ vẹn toàn tình thân Nếu bánh nướng là cô chị sắc sảo, mặn mà, lộng lẫy, đa đoan, thì từng chiếc bánh dẻo Kinh Đô lại là một cô em ngây thơ, trong trắng, mà tha thiết đằm thắm với điệp điệp trùng trùng nét duyên thầm của mùa thu trinh bạch Từ loại bột nếp được vò , chịu đập tỉ mỉ kỹ càng cho hương thơm tản mạn mơ màng đi xuyên qua hết khẩu vị ta, đến hương hoa bưởi nhẩn nha đánh thức trong ta cả một vẻ đẹp xinh tươi của mùa thu Đất Việt, nếu Banh Trung Thu Kinh Do làm bạn mãn vị với sự đối lập giữa lớp vỏ giòn thơm và lớp nhân bùi dẻo thì vẫn cũng miếng nhân Đậu Xanh được kỳ công tinh chế ấy, trái trứng được nâng niu tỉ mỉ ấy, khi đi với lớp vỏ mềm mịn trắng trong lại yêu chiều vị giác ta một cách khác hẳn Mỗi chiếc bánh như bản giao hưởng mà mỗi nhạc cụ đều hòa điệu, bổ trợ cho nhau đưa lòng người thưởng thức đi dần lên cung bậc cao nhất của tinh hoa ẩm thực Việt Trong cái gió thu mơn man, sao bạn chưa cắt một miếng bánh dẻo Kinh Đô ra để cả nhà quay quần đầm ấm?",https://banhkinhdo.com.vn/san-pham/banh-deo-sau-rieng-0-trung-180g-2022/
38,"
	Bánh Dẻo Sữa Dừa ( 0 Trứng ) 180G – 2025",90,Kinh Đô,https://banhkinhdo.com.vn/wp-content/uploads/2022/07/Screen-Shot-2024-07-03-at-12.00.08.png,"Bánh Dẻo Sữa Dừa ( 0 Trứng ) 180G – 2025 Này đây miếng bánh trắng ngần ~ cùng nhau chia sẻ vẹn toàn tình thân Nếu bánh nướng là cô chị sắc sảo, mặn mà, lộng lẫy, đa đoan, thì từng chiếc bánh dẻo Kinh Đô lại là một cô em ngây thơ, trong trắng, mà tha thiết đằm thắm với điệp điệp trùng trùng nét duyên thầm của mùa thu trinh bạch Từ loại bột nếp được vò , chịu đập tỉ mỉ kỹ càng cho hương thơm tản mạn mơ màng đi xuyên qua hết khẩu vị ta, đến hương hoa bưởi nhẩn nha đánh thức trong ta cả một vẻ đẹp xinh tươi của mùa thu Đất Việt, nếu Banh Trung Thu Kinh Do làm bạn mãn vị với sự đối lập giữa lớp vỏ giòn thơm và lớp nhân bùi dẻo thì vẫn cũng miếng nhân Đậu Xanh được kỳ công tinh chế ấy, trái trứng được nâng niu tỉ mỉ ấy, khi đi với lớp vỏ mềm mịn trắng trong lại yêu chiều vị giác ta một cách khác hẳn Mỗi chiếc bánh như bản giao hưởng mà mỗi nhạc cụ đều hòa điệu, bổ trợ cho nhau đưa lòng người thưởng thức đi dần lên cung bậc cao nhất của tinh hoa ẩm thực Việt Trong cái gió thu mơn man, sao bạn chưa cắt một miếng bánh dẻo Kinh Đô ra để cả nhà quay quần đầm ấm?",https://banhkinhdo.com.vn/san-pham/banh-deo-sua-dua-0-trung-180g-2024/
39,"
	Bánh Dẻo Thập Cẩm ( 0 Trứng) – 2025",98,Kinh Đô,https://banhkinhdo.com.vn/wp-content/uploads/2022/07/z5585157572335_0504b55ecc5a4b000a07a4ea33970fcf.jpg,"Bánh Dẻo Thập Cẩm ( 0 Trứng) – 2024 Này đây miếng bánh trắng ngần ~ cùng nhau chia sẻ vẹn toàn tình thân Nếu bánh nướng là cô chị sắc sảo, mặn mà, lộng lẫy, đa đoan, thì từng chiếc bánh dẻo Kinh Đô lại là một cô em ngây thơ, trong trắng, mà tha thiết đằm thắm với điệp điệp trùng trùng nét duyên thầm của mùa thu trinh bạch Từ loại bột nếp được vò , chịu đập tỉ mỉ kỹ càng cho hương thơm tản mạn mơ màng đi xuyên qua hết khẩu vị ta, đến hương hoa bưởi nhẩn nha đánh thức trong ta cả một vẻ đẹp xinh tươi của mùa thu Đất Việt, nếu Banh Trung Thu Kinh Do làm bạn mãn vị với sự đối lập giữa lớp vỏ giòn thơm và lớp nhân bùi dẻo thì vẫn cũng miếng nhân Đậu Xanh được kỳ công tinh chế ấy, trái trứng được nâng niu tỉ mỉ ấy, khi đi với lớp vỏ mềm mịn trắng trong lại yêu chiều vị giác ta một cách khác hẳn Mỗi chiếc bánh như bản giao hưởng mà mỗi nhạc cụ đều hòa điệu, bổ trợ cho nhau đưa lòng người thưởng thức đi dần lên cung bậc cao nhất của tinh hoa ẩm thực Việt Trong cái gió thu mơn man, sao bạn chưa cắt một miếng bánh dẻo Kinh Đô ra để cả nhà quay quần đầm ấm?",https://banhkinhdo.com.vn/san-pham/banh-deo-thap-cam-0-trung-2024/
40,"
	Dẻo Đậu Xanh (1 Trứng) 180G – 2025",,Kinh Đô,https://banhkinhdo.com.vn/wp-content/uploads/2022/07/z5585157572338_e8d69054484227b1d3023ca4368ccd2a.jpg,"Dẻo Đậu Xanh ( 1 Trứng) 180G – 2025 Này đây miếng bánh trắng ngần ~ cùng nhau chia sẻ vẹn toàn tình thân Nếu bánh nướng là cô chị sắc sảo, mặn mà, lộng lẫy, đa đoan, thì từng chiếc bánh dẻo Kinh Đô lại là một cô em ngây thơ, trong trắng, mà tha thiết đằm thắm với điệp điệp trùng trùng nét duyên thầm của mùa thu trinh bạch Từ loại bột nếp được vò , chịu đập tỉ mỉ kỹ càng cho hương thơm tản mạn mơ màng đi xuyên qua hết khẩu vị ta, đến hương hoa bưởi nhẩn nha đánh thức trong ta cả một vẻ đẹp xinh tươi của mùa thu Đất Việt, nếu Banh Trung Thu Kinh Do làm bạn mãn vị với sự đối lập giữa lớp vỏ giòn thơm và lớp nhân bùi dẻo thì vẫn cũng miếng nhân Đậu Xanh được kỳ công tinh chế ấy, trái trứng được nâng niu tỉ mỉ ấy, khi đi với lớp vỏ mềm mịn trắng trong lại yêu chiều vị giác ta một cách khác hẳn Mỗi chiếc bánh như bản giao hưởng mà mỗi nhạc cụ đều hòa điệu, bổ trợ cho nhau đưa lòng người thưởng thức đi dần lên cung bậc cao nhất của tinh hoa ẩm thực Việt Trong cái gió thu mơn man, sao bạn chưa cắt một miếng bánh dẻo Kinh Đô ra để cả nhà quay quần đầm ấm?",https://banhkinhdo.com.vn/san-pham/deo-dau-xanh-1-trung-180g-2024/
41,"
	Bánh Dẻo Hạt Sen Hạt Dưa (1 Trứng)  230g -2022",,Kinh Đô,https://banhkinhdo.com.vn/wp-content/uploads/2022/07/deo-hat-sen-hat-dua-1tr.png,"Bánh Dẻo Này đây miếng bánh trắng ngần ~ cùng nhau chia sẻ vẹn toàn tình thân Nếu bánh nướng là cô chị sắc sảo, mặn mà, lộng lẫy, đa đoan, thì từng chiếc bánh dẻo Kinh Đô lại là một cô em ngây thơ, trong trắng, mà tha thiết đằm thắm với điệp điệp trùng trùng nét duyên thầm của mùa thu trinh bạch Từ loại bột nếp được vò , chịu đập tỉ mỉ kỹ càng cho hương thơm tản mạn mơ màng đi xuyên qua hết khẩu vị ta, đến hương hoa bưởi nhẩn nha đánh thức trong ta cả một vẻ đẹp xinh tươi của mùa thu Đất Việt, nếu Banh Trung Thu Kinh Do làm bạn mãn vị với sự đối lập giữa lớp vỏ giòn thơm và lớp nhân bùi dẻo thì vẫn cũng miếng nhân Đậu Xanh được kỳ công tinh chế ấy, trái trứng được nâng niu tỉ mỉ ấy, khi đi với lớp vỏ mềm mịn trắng trong lại yêu chiều vị giác ta một cách khác hẳn Mỗi chiếc bánh như bản giao hưởng mà mỗi nhạc cụ đều hòa điệu, bổ trợ cho nhau đưa lòng người thưởng thức đi dần lên cung bậc cao nhất của tinh hoa ẩm thực Việt Trong cái gió thu mơn man, sao bạn chưa cắt một miếng bánh dẻo Kinh Đô ra để cả nhà quay quần đầm ấm?",https://banhkinhdo.com.vn/san-pham/banh-deo-hat-sen-hat-dua-1-trung-230g-2022/
42,"
	Bánh Dẻo Jambon Lạp Xưởng ( 0 Trứng) 230g – 2022",,Kinh Đô,https://banhkinhdo.com.vn/wp-content/uploads/2022/07/deo-0tr-230g.png,"Bánh Dẻo Này đây miếng bánh trắng ngần ~ cùng nhau chia sẻ vẹn toàn tình thân Nếu bánh nướng là cô chị sắc sảo, mặn mà, lộng lẫy, đa đoan, thì từng chiếc bánh dẻo Kinh Đô lại là một cô em ngây thơ, trong trắng, mà tha thiết đằm thắm với điệp điệp trùng trùng nét duyên thầm của mùa thu trinh bạch Từ loại bột nếp được vò , chịu đập tỉ mỉ kỹ càng cho hương thơm tản mạn mơ màng đi xuyên qua hết khẩu vị ta, đến hương hoa bưởi nhẩn nha đánh thức trong ta cả một vẻ đẹp xinh tươi của mùa thu Đất Việt, nếu Banh Trung Thu Kinh Do làm bạn mãn vị với sự đối lập giữa lớp vỏ giòn thơm và lớp nhân bùi dẻo thì vẫn cũng miếng nhân Đậu Xanh được kỳ công tinh chế ấy, trái trứng được nâng niu tỉ mỉ ấy, khi đi với lớp vỏ mềm mịn trắng trong lại yêu chiều vị giác ta một cách khác hẳn Mỗi chiếc bánh như bản giao hưởng mà mỗi nhạc cụ đều hòa điệu, bổ trợ cho nhau đưa lòng người thưởng thức đi dần lên cung bậc cao nhất của tinh hoa ẩm thực Việt Trong cái gió thu mơn man, sao bạn chưa cắt một miếng bánh dẻo Kinh Đô ra để cả nhà quay quần đầm ấm?",https://banhkinhdo.com.vn/san-pham/banh-deo-jambon-lap-xuong-0-trung-230g-2022/
43,"
	Bánh Dẻo Cốm Dừa Hạt Dẻ(0 Trứng) _250G – Miền Bắc",88,Kinh Đô,https://banhkinhdo.com.vn/wp-content/uploads/2020/08/B%C3%A1nh-D%E1%BA%BBo-C%E1%BB%91m-D%E1%BB%ABa-H%E1%BA%A1t-D%E1%BA%BB-0-Tr%E1%BB%A9ng-Mi%E1%BB%81n-B%E1%BA%AFc.jpg,"Nếu bánh nướng là cô chị sắc sảo, mặn mà, lộng lẫy, đa đoan, thì từng chiếc bánh Dẻo Kinh Đô lại là một cô em ngây thơ, trong trắng, mà thiết tha đằm thắm với điệp điệp trùng trùng nét duyên thắm của mùa thu trinh bạch. Kết hợp khéo léo giữa những nguyên liệu từ lạ đến quen, mỗi chiếc bánh trung thu dẻo Kinh Đô thơm bùi, thanh ngọt mang lời nhắn khác nhau nhưng đều được vun vén gởi trao trong chiếc hộp trang trọng, ấm màu trăng đêm Rằm. Bánh trung thu Kinh Đô – Tròn vị bánh, sáng mãi chuyện đêm trăng.",https://banhkinhdo.com.vn/san-pham/banh-deo-com-dua-hat-de-0-trung-mien-bac/
44,"
	Bánh Dẻo Sữa Dừa Hạt Dưa(0 Trứng) _250G – Miền Bắc",80,Kinh Đô,https://banhkinhdo.com.vn/wp-content/uploads/2020/08/B%C3%A1nh-D%E1%BA%BBo-S%E1%BB%AFa-D%E1%BB%ABa-H%E1%BA%A1t-D%C6%B0a-0-Tr%E1%BB%A9ng.png,"Nếu bánh nướng là cô chị sắc sảo, mặn mà, lộng lẫy, đa đoan, thì từng chiếc bánh Dẻo Kinh Đô lại là một cô em ngây thơ, trong trắng, mà thiết tha đằm thắm với điệp điệp trùng trùng nét duyên thắm của mùa thu trinh bạch. Kết hợp khéo léo giữa những nguyên liệu từ lạ đến quen, mỗi chiếc bánh trung thu dẻo Kinh Đô thơm bùi, thanh ngọt mang lời nhắn khác nhau nhưng đều được vun vén gởi trao trong chiếc hộp trang trọng, ấm màu trăng đêm Rằm. Bánh trung thu Kinh Đô – Tròn vị bánh, sáng mãi chuyện đêm trăng.",https://banhkinhdo.com.vn/san-pham/banh-deo-sua-dua-hat-dua-0-trung/
45,"
	Bánh Dẻo Jambon Lạp Xưởng(1 Trứng)_250G",81,Kinh Đô,https://banhkinhdo.com.vn/wp-content/uploads/2020/08/B%C3%A1nh-D%E1%BA%BBo-Jambon-L%E1%BA%A1p-X%C6%B0%E1%BB%9Fng-1-Tr%E1%BB%A9ng.png,"Nếu bánh nướng là cô chị sắc sảo, mặn mà, lộng lẫy, đa đoan, thì từng chiếc bánh Dẻo Kinh Đô lại là một cô em ngây thơ, trong trắng, mà thiết tha đằm thắm với điệp điệp trùng trùng nét duyên thắm của mùa thu trinh bạch. Kết hợp khéo léo giữa những nguyên liệu từ lạ đến quen, mỗi chiếc bánh trung thu dẻo Kinh Đô thơm bùi, thanh ngọt mang lời nhắn khác nhau nhưng đều được vun vén gởi trao trong chiếc hộp trang trọng, ấm màu trăng đêm Rằm. Bánh trung thu Kinh Đô – Tròn vị bánh, sáng mãi chuyện đêm trăng.",https://banhkinhdo.com.vn/san-pham/banh-deo-jambon-lap-xuong-1-trung-2/
46,"
	Bánh Dẻo Jambon Lạp Xưởng(0 Trứng)_250G – Miền Bắc",811,Kinh Đô,https://banhkinhdo.com.vn/wp-content/uploads/2020/07/B%C3%A1nh-D%E1%BA%BBo-Jambon-L%E1%BA%A1p-X%C6%B0%E1%BB%9Fng_0-Tr%E1%BB%A9ng-Mi%E1%BB%81n-B%E1%BA%AFc.png,"Bánh Dẻo Này đây miếng bánh trắng ngần ~ cùng nhau chia sẻ vẹn toàn tình thân Nếu bánh nướng là cô chị sắc sảo, mặn mà, lộng lẫy, đa đoan, thì từng chiếc bánh dẻo Kinh Đô lại là một cô em ngây thơ, trong trắng, mà tha thiết đằm thắm với điệp điệp trùng trùng nét duyên thầm của mùa thu trinh bạch Từ loại bột nếp được vò , chịu đập tỉ mỉ kỹ càng cho hương thơm tản mạn mơ màng đi xuyên qua hết khẩu vị ta, đến hương hoa bưởi nhẩn nha đánh thức trong ta cả một vẻ đẹp xinh tươi của mùa thu Đất Việt, nếu bánh nướng Kinh Đô làm bạn mãn vị với sự đối lập giữa lớp vỏ giòn thơm và lớp nhân bùi dẻo thì vẫn cũng miếng nhân Đậu Xanh được kỳ công tinh chế ấy, trái trứng được nâng niu tỉ mỉ ấy, khi đi với lớp vỏ mềm mịn trắng trong lại yêu chiều vị giác ta một cách khác hẳn Mỗi chiếc bánh trung thu như bản giao hưởng mà mỗi nhạc cụ đều hòa điệu, bổ trợ cho nhau đưa lòng người thưởng thức đi dần lên cung bậc cao nhất của tinh hoa ẩm thực Việt Trong cái gió thu mơn man, sao bạn chưa cắt một miếng bánh dẻo Kinh Đô ra để cả nhà quay quần đầm ấm?",https://banhkinhdo.com.vn/san-pham/banh-deo-jambon-lap-xuong-1-trung/
47,"
	Bánh Dẻo Hạt Sen Hạt Dưa(1 Trứng)_250G",82,Kinh Đô,https://banhkinhdo.com.vn/wp-content/uploads/2020/07/B%C3%A1nh-D%E1%BA%BBo-H%E1%BA%A1t-Sen-H%E1%BA%A1t-D%C6%B0a-1-Tr%E1%BB%A9ng2.png,"Bánh Dẻo Này đây miếng bánh trắng ngần ~ cùng nhau chia sẻ vẹn toàn tình thân Nếu bánh nướng là cô chị sắc sảo, mặn mà, lộng lẫy, đa đoan, thì từng chiếc bánh dẻo Kinh Đô lại là một cô em ngây thơ, trong trắng, mà tha thiết đằm thắm với điệp điệp trùng trùng nét duyên thầm của mùa thu trinh bạch Từ loại bột nếp được vò , chịu đập tỉ mỉ kỹ càng cho hương thơm tản mạn mơ màng đi xuyên qua hết khẩu vị ta, đến hương hoa bưởi nhẩn nha đánh thức trong ta cả một vẻ đẹp xinh tươi của mùa thu Đất Việt, nếu bánh nướng Kinh Đô làm bạn mãn vị với sự đối lập giữa lớp vỏ giòn thơm và lớp nhân bùi dẻo thì vẫn cũng miếng nhân Đậu Xanh được kỳ công tinh chế ấy, trái trứng được nâng niu tỉ mỉ ấy, khi đi với lớp vỏ mềm mịn trắng trong lại yêu chiều vị giác ta một cách khác hẳn Mỗi chiếc bánh như bản giao hưởng mà mỗi nhạc cụ đều hòa điệu, bổ trợ cho nhau đưa lòng người thưởng thức đi dần lên cung bậc cao nhất của tinh hoa ẩm thực Việt Trong cái gió thu mơn man, sao bạn chưa cắt một miếng bánh dẻo Kinh Đô ra để cả nhà quay quần đầm ấm?",https://banhkinhdo.com.vn/san-pham/banh-deo-hat-sen-hat-dua-1-trung/
48,"
	Bánh Dẻo Đậu Xanh Hạt Dưa 1 Trứng 230g – 2024",83,Kinh Đô,https://banhkinhdo.com.vn/wp-content/uploads/2020/07/B%C3%A1nh-D%E1%BA%BBo-%C4%90%E1%BA%ADu-Xanh-H%E1%BA%A1t-D%C6%B0a-1-Tr%E1%BB%A9ng.png,"Bánh Dẻo Này đây miếng bánh trắng ngần ~ cùng nhau chia sẻ vẹn toàn tình thân Nếu bánh nướng là cô chị sắc sảo, mặn mà, lộng lẫy, đa đoan, thì từng chiếc bánh dẻo Kinh Đô lại là một cô em ngây thơ, trong trắng, mà tha thiết đằm thắm với điệp điệp trùng trùng nét duyên thầm của mùa thu trinh bạch Từ loại bột nếp được vò , chịu đập tỉ mỉ kỹ càng cho hương thơm tản mạn mơ màng đi xuyên qua hết khẩu vị ta, đến hương hoa bưởi nhẩn nha đánh thức trong ta cả một vẻ đẹp xinh tươi của mùa thu Đất Việt, nếu bánh nướng Kinh Đô làm bạn mãn vị với sự đối lập giữa lớp vỏ giòn thơm và lớp nhân bùi dẻo thì vẫn cũng miếng nhân Đậu Xanh được kỳ công tinh chế ấy, trái trứng được nâng niu tỉ mỉ ấy, khi đi với lớp vỏ mềm mịn trắng trong lại yêu chiều vị giác ta một cách khác hẳn Mỗi chiếc bánh như bản giao hưởng mà mỗi nhạc cụ đều hòa điệu, bổ trợ cho nhau đưa lòng người thưởng thức đi dần lên cung bậc cao nhất của tinh hoa ẩm thực Việt Trong cái gió thu mơn man, sao bạn chưa cắt một miếng bánh dẻo Kinh Đô ra để cả nhà quay quần đầm ấm?",https://banhkinhdo.com.vn/san-pham/banh-deo-dau-xanh-hat-dua-1-trung-230g-2024/
