product_name,product_url,product_image
Bánh Trung Thu 3 Bánh ( Xanh) - 2022,https://banhkinhdo.com.vn/san-pham/banh-trung-thu-3-banh-hong-moi-2021/,"data:image/svg+xml,%3Csvg%20viewBox%3D%220%200%20300%20205%22%20xmlns%3D%22http%3A%2F%2Fwww.w3.org%2F2000%2Fsvg%22%3E%3C%2Fsvg%3E"
Bánh Lân Vàng (Tuyết Đậu Xanh Vani)_60G (0 Trứng) - Bánh mới 2025,https://banhkinhdo.com.vn/san-pham/banh-heo-vang/,"data:image/svg+xml,%3Csvg%20viewBox%3D%220%200%20300%20226%22%20xmlns%3D%22http%3A%2F%2Fwww.w3.org%2F2000%2Fsvg%22%3E%3C%2Fsvg%3E"
Bánh Cá Vàng (Nhân Sôcôla Sữa)_120G (0 Trứng),https://banhkinhdo.com.vn/san-pham/banh-ca-vang/,"data:image/svg+xml,%3Csvg%20viewBox%3D%220%200%20300%20317%22%20xmlns%3D%22http%3A%2F%2Fwww.w3.org%2F2000%2Fsvg%22%3E%3C%2Fsvg%3E"
Bánh Trung Thu Tuyết 3 Bánh - Đặc biệt 2024,https://banhkinhdo.com.vn/san-pham/banh-trung-thu-tuyet-3-banh-dac-biet-2024/,"data:image/svg+xml,%3Csvg%20viewBox%3D%220%200%20300%20300%22%20xmlns%3D%22http%3A%2F%2Fwww.w3.org%2F2000%2Fsvg%22%3E%3C%2Fsvg%3E"
Bánh Trung Thu Tuyết 6 Bánh - Đặc biệt 2025,https://banhkinhdo.com.vn/san-pham/banh-trung-thu-tuyet-6-banh-dac-biet-2024/,"data:image/svg+xml,%3Csvg%20viewBox%3D%220%200%20300%20229%22%20xmlns%3D%22http%3A%2F%2Fwww.w3.org%2F2000%2Fsvg%22%3E%3C%2Fsvg%3E"
TRĂNG VÀNG NGUYỆT ÁNH TƯỜNG VINH 5 Bánh x 80G - Sản phẩm mới 2025,https://banhkinhdo.com.vn/san-pham/trang-vang-nguyet-anh-tuong-vinh-5-banh-x-80g-san-pham-moi-2025/,"data:image/svg+xml,%3Csvg%20viewBox%3D%220%200%20300%20212%22%20xmlns%3D%22http%3A%2F%2Fwww.w3.org%2F2000%2Fsvg%22%3E%3C%2Fsvg%3E"
THU ĐOÀN VIÊN 6Bx80G - Mẫu Mới 2025,https://banhkinhdo.com.vn/san-pham/thu-doan-vien-6bx80g-banh-dac-biet-2024/,"data:image/svg+xml,%3Csvg%20viewBox%3D%220%200%20300%20300%22%20xmlns%3D%22http%3A%2F%2Fwww.w3.org%2F2000%2Fsvg%22%3E%3C%2Fsvg%3E"
Trăng Vàng Nguyệt Ánh Cát Tường (6 Bánhx80g) - Mẫu Mới 2025,https://banhkinhdo.com.vn/san-pham/trang-vang-nguyet-anh-cat-tuong-6-banhx80g-dac-biet-2024/,"data:image/svg+xml,%3Csvg%20viewBox%3D%220%200%20300%20300%22%20xmlns%3D%22http%3A%2F%2Fwww.w3.org%2F2000%2Fsvg%22%3E%3C%2Fsvg%3E"
Trăng Vàng Nguyệt Ánh Trường An (8 Bánhx80g) - Mẫu Mới 2025,https://banhkinhdo.com.vn/san-pham/trang-vang-nguyet-anh-nhu-y-8-banhx80g/,"data:image/svg+xml,%3Csvg%20viewBox%3D%220%200%20300%20380%22%20xmlns%3D%22http%3A%2F%2Fwww.w3.org%2F2000%2Fsvg%22%3E%3C%2Fsvg%3E"
Trăng Vàng Hoàng Kim Vinh Hiển (Đỏ) Hộp Giấy (4 Bánh X160g + Trà Ô Long 50g),https://banhkinhdo.com.vn/san-pham/trang-vang-hoang-kim-vinh-hien-do-hop-giay-4-banh-x160g-tra-o-long-50g/,"data:image/svg+xml,%3Csvg%20viewBox%3D%220%200%20300%20300%22%20xmlns%3D%22http%3A%2F%2Fwww.w3.org%2F2000%2Fsvg%22%3E%3C%2Fsvg%3E"
Trăng Vàng Hoàng Kim Vinh Hoa (Vàng) Hộp Giấy (4 Bánh X160g + Trà Ô Long 50g),https://banhkinhdo.com.vn/san-pham/trang-vang-hoang-kim-vinh-hoa-vang-hop-giay-4-banh-x160g-tra-o-long-50g/,"data:image/svg+xml,%3Csvg%20viewBox%3D%220%200%20300%20300%22%20xmlns%3D%22http%3A%2F%2Fwww.w3.org%2F2000%2Fsvg%22%3E%3C%2Fsvg%3E"
Trăng Vàng Hồng Ngọc An Phú (Vàng) (Hộp Giấy 4 Bánhx160g),https://banhkinhdo.com.vn/san-pham/trang-vang-hong-ngoc-an-phu-vang-hop-giay-4-banhx160g/,"data:image/svg+xml,%3Csvg%20viewBox%3D%220%200%20300%20300%22%20xmlns%3D%22http%3A%2F%2Fwww.w3.org%2F2000%2Fsvg%22%3E%3C%2Fsvg%3E"
Trăng Vàng Hồng Ngọc An Thịnh (Đỏ) (Hộp Giấy 4 Bánh X 160g),https://banhkinhdo.com.vn/san-pham/trang-vang-hong-ngoc-an-thinh-do-hop-giay-4-banh-x-160g/,"data:image/svg+xml,%3Csvg%20viewBox%3D%220%200%20300%20300%22%20xmlns%3D%22http%3A%2F%2Fwww.w3.org%2F2000%2Fsvg%22%3E%3C%2Fsvg%3E"
Trăng Vàng Hồng Ngọc An Nhiên - 4 Bánh X 160g ( Hộp màu vàng),https://banhkinhdo.com.vn/san-pham/trang-vang-hong-ngoc-an-nhien-4-banh-x-160g-hop-mau-vang/,"data:image/svg+xml,%3Csvg%20viewBox%3D%220%200%20300%20300%22%20xmlns%3D%22http%3A%2F%2Fwww.w3.org%2F2000%2Fsvg%22%3E%3C%2Fsvg%3E"
Trăng Vàng Hồng Ngọc An Lành ( 4 Bánh x160g)- 2025 ( Hộp màu xanh),https://banhkinhdo.com.vn/san-pham/trang-vang-hong-ngoc-an-lanh-4-banh-x160g-2024-hop-mau-xanh/,"data:image/svg+xml,%3Csvg%20viewBox%3D%220%200%20300%20300%22%20xmlns%3D%22http%3A%2F%2Fwww.w3.org%2F2000%2Fsvg%22%3E%3C%2Fsvg%3E"
Bánh Trung Thu Lava Trứng Chảy – Hộp 3 Bánh 2025,https://banhkinhdo.com.vn/san-pham/hop-lava-trung-chay-3-banh/,"data:image/svg+xml,%3Csvg%20viewBox%3D%220%200%20300%20300%22%20xmlns%3D%22http%3A%2F%2Fwww.w3.org%2F2000%2Fsvg%22%3E%3C%2Fsvg%3E"
Bánh Trung Thu Lava Trứng Chảy - Hộp 6 Bánh 2025,https://banhkinhdo.com.vn/san-pham/banh-trung-thu-lava-trung-chay-hop-6-banh-2024/,"data:image/svg+xml,%3Csvg%20viewBox%3D%220%200%20300%20300%22%20xmlns%3D%22http%3A%2F%2Fwww.w3.org%2F2000%2Fsvg%22%3E%3C%2Fsvg%3E"
Trăng Vàng Hồng Ngọc – An Bình Hộp Tím (4 Bánh X 160g),https://banhkinhdo.com.vn/san-pham/trang-vang-hong-ngoc-an-binh/,"data:image/svg+xml,%3Csvg%20viewBox%3D%220%200%20300%20300%22%20xmlns%3D%22http%3A%2F%2Fwww.w3.org%2F2000%2Fsvg%22%3E%3C%2Fsvg%3E"
Trăng Vàng Hồng Ngọc Tâm An (Hộp Xanh) 4BX120G – Bánh Dùng Đường Ăn Kiêng,https://banhkinhdo.com.vn/san-pham/trang-vang-hong-ngoc-tam-an/,"data:image/svg+xml,%3Csvg%20viewBox%3D%220%200%20300%20192%22%20xmlns%3D%22http%3A%2F%2Fwww.w3.org%2F2000%2Fsvg%22%3E%3C%2Fsvg%3E"
Bánh Trung Thu Tuyết 3 Bánh - Đặc biệt 2024,https://banhkinhdo.com.vn/san-pham/banh-trung-thu-tuyet-3-banh-dac-biet-2024/,"data:image/svg+xml,%3Csvg%20viewBox%3D%220%200%20300%20300%22%20xmlns%3D%22http%3A%2F%2Fwww.w3.org%2F2000%2Fsvg%22%3E%3C%2Fsvg%3E"
Bánh Trung Thu Tuyết 6 Bánh - Đặc biệt 2025,https://banhkinhdo.com.vn/san-pham/banh-trung-thu-tuyet-6-banh-dac-biet-2024/,"data:image/svg+xml,%3Csvg%20viewBox%3D%220%200%20300%20229%22%20xmlns%3D%22http%3A%2F%2Fwww.w3.org%2F2000%2Fsvg%22%3E%3C%2Fsvg%3E"
Trăng Vàng Pha Lê Vạn Phúc (Xanh) (Hộp Giấy 8 Bánh X 80g),https://banhkinhdo.com.vn/san-pham/trang-vang-pha-le-van-phuc-xanh-hop-giay-8-banh-x-80g/,"data:image/svg+xml,%3Csvg%20viewBox%3D%220%200%20300%20300%22%20xmlns%3D%22http%3A%2F%2Fwww.w3.org%2F2000%2Fsvg%22%3E%3C%2Fsvg%3E"
Trăng Vàng Long Ngư Vọng Nguyệt – Hộp 6 Bánh X 160g + Trà Ô Long,https://banhkinhdo.com.vn/san-pham/trang-vang-black-gold-kim-cuong-6-banh/,"data:image/svg+xml,%3Csvg%20viewBox%3D%220%200%20300%20300%22%20xmlns%3D%22http%3A%2F%2Fwww.w3.org%2F2000%2Fsvg%22%3E%3C%2Fsvg%3E"
Trăng Vàng Long Ngư Vọng Nguyệt - Hộp 4 Bánh X 160g + Trà Ô Long,https://banhkinhdo.com.vn/san-pham/trang-vang-black-gold-hop-4-banh-x-160g-tra-o-long/,"data:image/svg+xml,%3Csvg%20viewBox%3D%220%200%20300%20300%22%20xmlns%3D%22http%3A%2F%2Fwww.w3.org%2F2000%2Fsvg%22%3E%3C%2Fsvg%3E"
Trăng Vàng Long Ngư Vọng Nguyệt - Hộp 2 Bánh X 160g + Trà Ô Long + Thiệp 3D,https://banhkinhdo.com.vn/san-pham/trang-vang-black-gold-hop-2-banh-x-160g-tra-o-long-thiep-3d/,"data:image/svg+xml,%3Csvg%20viewBox%3D%220%200%20300%20300%22%20xmlns%3D%22http%3A%2F%2Fwww.w3.org%2F2000%2Fsvg%22%3E%3C%2Fsvg%3E"
